"ID","Type","System","Difficulty","File","Line","Content","Status","AssignedDate","CompletedDate","Notes"
"ISSUE-2553","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.cpp","555","LOG_DEBUG('module.AutoBalance_DamageHealingCC', 'AutoBalance_UnitScript::_isAuraWithEffectType: SpellInfo has no aura of the target type, returning false.');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2554","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.h","35","[[maybe_unused]] bool _debug_damage_and_healing = false; // defaults to false, overwritten in each function","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2555","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUnitScript.h","37","void   _Debug_Output(std::string function_name, Unit* target, Unit* source, int32 amount, Damage_Healing_Debug_Phase phase, std::string spell_name = 'Unknown Spell', uint32 spell_id = 0);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2556","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","49","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is a summon.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2557","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","67","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | is not owned by a summoner. Original level is {}.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2558","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","75","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | is owned by {} ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2559","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","86","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | or their summoner is a trigger.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2560","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","97","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | original level is within the expected NPC level for this map ({} to {}). Level scaling is allowed.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2561","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","107","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | original level is outside the expected NPC level for this map ({} to {}). It will keep its original level.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2562","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","124","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | original level will match summoner's level ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2563","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","147","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | is an enemy owned by player {} ({}). Summon original level set to ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2564","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","161","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | is an ally owned by player {} ({}). Summon original level set to ({}) level ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2565","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","177","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | is a {}. Original level set to ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2566","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","185","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | does not have a summoner. Summon original level set to ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2567","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","195","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | will not affect the map's stats.', creature->GetName(), creatureABInfo->UnmodifiedLevel);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2568","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","212","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | is a {} and is outside the expected NPC level for this map ({} to {}). Keeping original level of {}.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2569","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","227","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) (summon) | is a {} and is within the expected NPC level for this map ({} to {}). Keeping original level of {}.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2570","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","243","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | Original level set to ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2571","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","254","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is controlled by the player and will not affect the map's stats.', creature->GetName(), creatureABInfo->UnmodifiedLevel);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2572","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","264","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is a {} and will not affect the map's stats.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2573","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","277","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is below 85% of the LFG min level of {} and will not affect the map's stats.', creature->GetName(), creatureABInfo->UnmodifiedLevel, mapABInfo->lfgMinLevel);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2574","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","287","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is above 115% of the LFG max level of {} and will not affect the map's stats.', creature->GetName(), creatureABInfo->UnmodifiedLevel, mapABInfo->lfgMaxLevel);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2575","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","305","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is #{} in the creature list.', creature->GetName(), creatureABInfo->UnmodifiedLevel, mapABInfo->allMapCreatures.size());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2576","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","321","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is already included in map stats.', creature->GetName(), creatureABInfo->UnmodifiedLevel);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2577","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","351","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is a a vendor, trainer, or is otherwise not attackable - do not include in map stats.', creature->GetName(), creatureABInfo->UnmodifiedLevel);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2578","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","377","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is friendly to {} - do not include in map stats.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2579","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","408","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is in range ({} world units) of player {} and is considered active.', creature->GetName(), creatureABInfo->UnmodifiedLevel, distance, thisPlayer->GetName());","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2580","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","414","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is NOT in range ({} world units) of any player and is NOT considered active.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2581","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","465","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: Creature {} ({}) | is included in map stats (active), adjusting avgCreatureLevel to ({})', creature->GetName(), creatureABInfo->UnmodifiedLevel, newAvgCreatureLevel);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2582","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","475","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: {} ({}{}) | average creature level changes {}->{}. Force map update. {} ({}{}) map config set to ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2583","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","487","LOG_DEBUG('module.AutoBalance', 'AutoBalance::AddCreatureToMapCreatureList: There are ({}) creatures included (active) in map stats.', mapABInfo->activeCreatureCount);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2584","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","509","LOG_DEBUG('module.AutoBalance', 'AutoBalance::RemoveCreatureFromMapData: Creature {} ({}) | is in the creature list and will be removed. There are {} creatures left.', creature->GetName(), creature->GetLevel(), mapABInfo->allMapCreatures.size() - 1);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2585","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","525","LOG_DEBUG('module.AutoBalance', 'AutoBalance::RemoveCreatureFromMapData: Creature {} ({}) | is no longer active. There are {} active creatures left.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2586","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","534","LOG_DEBUG('module.AutoBalance', 'AutoBalance::RemoveCreatureFromMapData: Map {} ({}{}) | activeCreatureCount is already 0. This should not happen.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2587","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","580","//LOG_DEBUG('module.AutoBalance', 'AutoBalance::getBaseExpansionValueForLevel: Returning Vanilla = {}', returnValue);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2588","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","589","//LOG_DEBUG('module.AutoBalance', 'AutoBalance::getBaseExpansionValueForLevel: Returning Vanilla/BC = {}', returnValue);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2589","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","595","//LOG_DEBUG('module.AutoBalance', 'AutoBalance::getBaseExpansionValueForLevel: Returning BC = {}', returnValue);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2590","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","604","//LOG_DEBUG('module.AutoBalance', 'AutoBalance::getBaseExpansionValueForLevel: Returning BC/WotLK = {}', returnValue);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2591","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","610","//LOG_DEBUG('module.AutoBalance', 'AutoBalance::getBaseExpansionValueForLevel: Returning WotLK = {}', returnValue);","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2592","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","731","LOG_DEBUG('module.AutoBalance',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2593","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","749","LOG_DEBUG('module.AutoBalance',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2594","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","766","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}) {} | multiplier before level scaling = ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2595","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","786","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}) {} | level will be scaled to {}.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2596","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","821","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}) {} | base is {}.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2597","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","849","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}->{}) {} | base is {}.',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2598","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","863","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}->{}) {} | worldMultiplier ({}) = worldMultiplier ({}) * newBaseValue ({}) / originalBaseValue ({})',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2599","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","874","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}->{}) {} | multiplier after level scaling = ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2600","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","892","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}) | not level scaled due to level scaling being disabled. World multiplier target level set to avgCreatureLevel ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2601","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","903","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}) | not level scaled due to being inside the level skip range. World multiplier target level set to avgCreatureLevel ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2602","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","910","LOG_DEBUG('module.AutoBalance', 'AutoBalance::getWorldMultiplier: Map {} ({}) {} | multiplier after level scaling = ({}).',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2603","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1103","void getStatModifiersDebug(Map *map, Creature *creature, std::string message)","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2604","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1111","LOG_DEBUG('module.AutoBalance_StatGeneration', 'AutoBalance::getStatModifiers: Map {} ({}{}) | Creature {} ({}{}) | {}',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2605","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1124","LOG_DEBUG('module.AutoBalance_StatGeneration', 'AutoBalance::getStatModifiers: Map {} ({}{}) | {}',","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2606","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1180","getStatModifiersDebug(map, creature, '1 to 5 Player Heroic Boss');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2607","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1191","getStatModifiersDebug(map, creature, '1 to 5 Player Heroic');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2608","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1205","getStatModifiersDebug(map, creature, '10 Player Heroic Boss');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2609","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1216","getStatModifiersDebug(map, creature, '10 Player Heroic');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
"ISSUE-2610","BUG","Other","MEDIUM","modules\mod-autobalance\src\ABUtils.cpp","1230","getStatModifiersDebug(map, creature, '25 Player Heroic Boss');","COMPLETED","","2025-12-03","Other system reviewed and resolved"
